Music,Chord,Key
 alceu valenca eu sou voce ,Am,G
 alceu valenca eu sou voce ,Bb,G
 alceu valenca eu sou voce ,Am,G
 alceu valenca eu sou voce ,D,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,D,G
 alceu valenca eu sou voce ,E,G
 alceu valenca eu sou voce ,D,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,F#m,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,F#m,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,F#m,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,F#m,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,F#m,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,F#m,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,D,G
 alceu valenca eu sou voce ,B,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,D,G
 alceu valenca eu sou voce ,B,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,D,G
 alceu valenca eu sou voce ,B,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,D,G
 alceu valenca eu sou voce ,B,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,D,G
 alceu valenca eu sou voce ,B,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,D,G
 alceu valenca eu sou voce ,B,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,D,G
 alceu valenca eu sou voce ,B,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,D,G
 alceu valenca eu sou voce ,B,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,D,G
 alceu valenca eu sou voce ,B,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,D,G
 alceu valenca eu sou voce ,B,G
 alceu valenca eu sou voce ,G,G
 alceu valenca eu sou voce ,C,G
 alceu valenca eu sou voce ,G,G
 alceu valenca fe na perua ,E,A#
 alceu valenca fe na perua ,F,A#
 alceu valenca fe na perua ,F#,A#
 alceu valenca fe na perua ,Gm,A#
 alceu valenca fe na perua ,C7,A#
 alceu valenca fe na perua ,C7,A#
 alceu valenca fe na perua ,Gm,A#
 alceu valenca fe na perua ,C7,A#
 alceu valenca fe na perua ,Gm,A#
 alceu valenca fe na perua ,C7,A#
 alceu valenca fe na perua ,Gm,A#
 alceu valenca fe na perua ,C7,A#
 alceu valenca fe na perua ,Gm,A#
 alceu valenca fe na perua ,Gm,A#
 alceu valenca fe na perua ,Gm,A#
 alceu valenca fe na perua ,Gm,A#
 alceu valenca fe na perua ,C7,A#
 alceu valenca fe na perua ,Gm,A#
 alceu valenca fe na perua ,C7,A#
 alceu valenca fe na perua ,Eb,A#
 alceu valenca fe na perua ,D7,A#
 alceu valenca fe na perua ,Gm,A#
 alceu valenca fe na perua ,C7,A#
 alceu valenca fe na perua ,Gm,A#
 alceu valenca fe na perua ,C7,A#
 alceu valenca fe na perua ,Eb,A#
 alceu valenca fe na perua ,D7,A#
 alceu valenca fe na perua ,Gm,A#
 alceu valenca flor de tangerina ,D#m7(b5),E
 alceu valenca flor de tangerina ,G#7/5+,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,B7,E
 alceu valenca flor de tangerina ,E7+,E
 alceu valenca flor de tangerina ,A7+,E
 alceu valenca flor de tangerina ,G#7/5+,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,G#7,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,G#7/5+,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,G#7/5+,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,C#7,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,B7,E
 alceu valenca flor de tangerina ,E7+,E
 alceu valenca flor de tangerina ,A7+,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,G#7,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,C#7,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,B7,E
 alceu valenca flor de tangerina ,E7+,E
 alceu valenca flor de tangerina ,A7+,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,G#7,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,G#7,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,G#7/5+,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,D#m7(b5),E
 alceu valenca flor de tangerina ,G#7/5+,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,C#7,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,B7,E
 alceu valenca flor de tangerina ,E7+,E
 alceu valenca flor de tangerina ,A7+,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,G#7,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,G#7,E
 alceu valenca flor de tangerina ,D#m7(b5),E
 alceu valenca flor de tangerina ,G#7/5+,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,B7,E
 alceu valenca flor de tangerina ,E7+,E
 alceu valenca flor de tangerina ,A7+,E
 alceu valenca flor de tangerina ,G#7/5+,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,G#7,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,G#7/5+,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,D#m7(b5),E
 alceu valenca flor de tangerina ,G#7/5+,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,C#7,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,B7,E
 alceu valenca flor de tangerina ,E7+,E
 alceu valenca flor de tangerina ,A7+,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,G#7,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,C#7,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,B7,E
 alceu valenca flor de tangerina ,E7+,E
 alceu valenca flor de tangerina ,A7+,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,G#7,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,G#7,E
 alceu valenca flor de tangerina ,D#m7(b5),E
 alceu valenca flor de tangerina ,G#7/5+,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,F#m7,E
 alceu valenca flor de tangerina ,B7,E
 alceu valenca flor de tangerina ,E7+,E
 alceu valenca flor de tangerina ,A7+,E
 alceu valenca flor de tangerina ,G#7/5+,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flor de tangerina ,G#7,E
 alceu valenca flor de tangerina ,C#m7,E
 alceu valenca flores do cerrado ,E,B
 alceu valenca flores do cerrado ,E,B
 alceu valenca flores do cerrado ,F#,B
 alceu valenca flores do cerrado ,E,B
 alceu valenca flores do cerrado ,F#,B
 alceu valenca flores do cerrado ,E,B
 alceu valenca flores do cerrado ,E,B
 alceu valenca flores do cerrado ,E,B
 alceu valenca flores do cerrado ,F#,B
 alceu valenca flores do cerrado ,E,B
 alceu valenca flores do cerrado ,F#,B
 alceu valenca flores do cerrado ,E,B
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,F,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,F,C
 alceu valenca girassol ,G,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,F,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,F,C
 alceu valenca girassol ,G,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Am,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,Am,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,F,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,F,C
 alceu valenca girassol ,G,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,Am,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,Am,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,F,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,F,C
 alceu valenca girassol ,G,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca girassol ,C,C
 alceu valenca girassol ,Em,C
 alceu valenca hino do elefante ,F,F
 alceu valenca hino do elefante ,F#m7(b5),F
 alceu valenca hino do elefante ,Gm,F
 alceu valenca hino do elefante ,C7,F
 alceu valenca hino do elefante ,F,F
 alceu valenca hino do elefante ,F,F
 alceu valenca hino do elefante ,Am,F
 alceu valenca hino do elefante ,Bb7,F
 alceu valenca hino do elefante ,Bm7(5-),F
 alceu valenca hino do elefante ,F,F
 alceu valenca hino do elefante ,Dm,F
 alceu valenca hino do elefante ,Gm,F
 alceu valenca hino do elefante ,C7,F
 alceu valenca hino do elefante ,F,F
 alceu valenca hino do elefante ,C4(7/9),F
 alceu valenca hino do elefante ,F,F
 alceu valenca hino do elefante ,Am,F
 alceu valenca hino do elefante ,G#m,F
 alceu valenca hino do elefante ,Gm,F
 alceu valenca hino do elefante ,C7,F
 alceu valenca hino do elefante ,F,F
 alceu valenca hino do elefante ,C4(7/9),F
 alceu valenca hino do elefante ,F,F
 alceu valenca hino do elefante ,Bb,F
 alceu valenca hino do elefante ,G7,F
 alceu valenca hino do elefante ,C7,F
 alceu valenca hino do elefante ,F,F
 alceu valenca hino do elefante ,Am,F
 alceu valenca hino do elefante ,G#m,F
 alceu valenca hino do elefante ,Gm,F
 alceu valenca hino do elefante ,C7,F
 alceu valenca hino do elefante ,F,F
 alceu valenca hino do elefante ,C4(7/9),F
 alceu valenca hino do elefante ,F,F
 alceu valenca hino do elefante ,Bb,F
 alceu valenca hino do elefante ,C7,F
 alceu valenca hino do elefante ,F,F
 alceu valenca hino do elefante ,G,F
 alceu valenca hino do elefante ,G#,F
 alceu valenca hino do elefante ,A,F
 alceu valenca hino do elefante ,Dm,F
 alceu valenca hino do elefante ,Am,F
 alceu valenca hino do elefante ,Bb,F
 alceu valenca hino do elefante ,C,F
 alceu valenca hino do elefante ,F,F
 alceu valenca hino do elefante ,Gm,F
 alceu valenca hino do elefante ,C7,F
 alceu valenca hino do elefante ,Am,F
 alceu valenca hino do elefante ,Dm,F
 alceu valenca hino do elefante ,Gm,F
 alceu valenca hino do elefante ,C7,F
 alceu valenca hino do elefante ,F,F
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca hino galo da madrugada ,G7/B,A#
 alceu valenca hino galo da madrugada ,Cm7,A#
 alceu valenca hino galo da madrugada ,F7,A#
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca hino galo da madrugada ,G7,A#
 alceu valenca hino galo da madrugada ,Cm7,A#
 alceu valenca hino galo da madrugada ,F7,A#
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca hino galo da madrugada ,G7,A#
 alceu valenca hino galo da madrugada ,Cm7,A#
 alceu valenca hino galo da madrugada ,F7,A#
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca hino galo da madrugada ,G7/B,A#
 alceu valenca hino galo da madrugada ,Cm7,A#
 alceu valenca hino galo da madrugada ,F7,A#
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca hino galo da madrugada ,G7,A#
 alceu valenca hino galo da madrugada ,Cm7,A#
 alceu valenca hino galo da madrugada ,F7,A#
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca hino galo da madrugada ,G7/B,A#
 alceu valenca hino galo da madrugada ,Cm7,A#
 alceu valenca hino galo da madrugada ,F7,A#
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca hino galo da madrugada ,G7,A#
 alceu valenca hino galo da madrugada ,Cm7,A#
 alceu valenca hino galo da madrugada ,F7,A#
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca hino galo da madrugada ,G7/B,A#
 alceu valenca hino galo da madrugada ,Cm7,A#
 alceu valenca hino galo da madrugada ,F7,A#
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca hino galo da madrugada ,G7,A#
 alceu valenca hino galo da madrugada ,Cm7,A#
 alceu valenca hino galo da madrugada ,F7,A#
 alceu valenca hino galo da madrugada ,Bb,A#
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,A,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,A,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,A,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,A,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,G#,E
 alceu valenca horrivel ,G#m,E
 alceu valenca horrivel ,C#,E
 alceu valenca horrivel ,G#m,E
 alceu valenca horrivel ,C#,E
 alceu valenca horrivel ,G#m,E
 alceu valenca horrivel ,C#,E
 alceu valenca horrivel ,G#m,E
 alceu valenca horrivel ,Gm,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,A,E
 alceu valenca horrivel ,F#m,E
 alceu valenca horrivel ,B,E
 alceu valenca horrivel ,A,E
 alceu valenca julia julho ,E,A
 alceu valenca julia julho ,A,A
 alceu valenca julia julho ,D,A
 alceu valenca julia julho ,E,A
 alceu valenca julia julho ,A,A
 alceu valenca julia julho ,D,A
 alceu valenca julia julho ,E,A
 alceu valenca julia julho ,A,A
 alceu valenca julia julho ,D,A
 alceu valenca julia julho ,E,A
 alceu valenca julia julho ,A,A
 alceu valenca julia julho ,D,A
 alceu valenca julia julho ,E,A
 alceu valenca julia julho ,A,A
 alceu valenca julia julho ,D,A
 alceu valenca julia julho ,A,A
 alceu valenca julia julho ,D,A
 alceu valenca julia julho ,E,A
 alceu valenca julia julho ,A,A
 alceu valenca julia julho ,D,A
 alceu valenca julia julho ,A,A
 alceu valenca julia julho ,D,A
 alceu valenca julia julho ,E,A
 alceu valenca julia julho ,E,A
 alceu valenca julia julho ,A,A
 alceu valenca julia julho ,D,A
 alceu valenca julia julho ,E,A
 alceu valenca junho ,G,G
 alceu valenca junho ,D/F#,G
 alceu valenca junho ,C/E,G
 alceu valenca junho ,G,G
 alceu valenca junho ,G,G
 alceu valenca junho ,C9,G
 alceu valenca junho ,G,G
 alceu valenca junho ,D/F#,G
 alceu valenca junho ,Em,G
 alceu valenca junho ,G,G
 alceu valenca junho ,C9,G
 alceu valenca junho ,G,G
 alceu valenca junho ,D/F#,G
 alceu valenca junho ,G,G
 alceu valenca junho ,G,G
 alceu valenca junho ,D/F#,G
 alceu valenca junho ,C/E,G
 alceu valenca junho ,G,G
 alceu valenca junho ,G,G
 alceu valenca junho ,D/F#,G
 alceu valenca junho ,C/E,G
 alceu valenca junho ,G,G
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,Am,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,Am,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,F,C
 alceu valenca la belle du jour ,G,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,Am,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,F,C
 alceu valenca la belle du jour ,G,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,Am,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,F,C
 alceu valenca la belle du jour ,G,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Am,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,Am,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,Am,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,F,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,F,C
 alceu valenca la belle du jour ,G,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,Am,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,Am,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,F,C
 alceu valenca la belle du jour ,G,C
 alceu valenca la belle du jour ,C,C
 alceu valenca la belle du jour ,Em,C
 alceu valenca la belle du jour ,C,C
